cliente_id,nombre_cliente,tipo_cliente,zona_id,nombre_zona,fecha_alta,activo
1513,Bar Puig,Bar,3,Madrid Sur,2019-10-30,Sí
1514,Bar Arce,Bar,1,Madrid Centro,2017-02-25,Sí
1515,Supermercado Ayala,Supermercado,3,Madrid Sur,2017-11-30,Sí
1516,Bar Rojas,Bar,3,Madrid Sur,2023-12-06,Sí
1517,Supermercado Bueno,Supermercado,7,San Sebastián de los Reyes,2026-02-28,Sí
1518,Tienda Ruiz,Tienda,6,Alcobendas,2018-05-12,No
1519,Bar Español,Bar,8,Getafe,2016-12-14,Sí
1520,Bar Torralba,Bar,1,Madrid Centro,2016-06-17,Sí
1521,Tienda Gibert,Tienda,3,Madrid Sur,2019-02-14,Sí
1522,Gasolinera Crespo,Gasolinera,5,Madrid Oeste,2025-01-18,Sí
1523,Tienda Aramburu,Tienda,1,Madrid Centro,2021-08-21,Sí
1524,Restaurante Alfonso,Restaurante,11,Alcorcón,2020-10-24,Sí
1525,Bar Luque,Bar,2,Madrid Norte,2018-12-25,Sí
1526,Restaurante Carrera,Restaurante,9,Leganés,2019-09-12,Sí
1527,Bar Bernad,Bar,1,Madrid Centro,2016-08-11,Sí
1528,Bar Llopis,Bar,1,Madrid Centro,2021-06-19,Sí
1529,Restaurante Palomares,Restaurante,7,San Sebastián de los Reyes,2017-03-30,Sí
1530,Gasolinera Pinto,Gasolinera,10,Móstoles,2016-12-05,No
1531,Restaurante Conesa,Restaurante,4,Madrid Este,2023-10-20,Sí
1532,Supermercado Guijarro,Supermercado,1,Madrid Centro,2023-11-15,Sí
1533,Supermercado Bernad,Supermercado,6,Alcobendas,2019-12-06,Sí
1534,Tienda Páez,Tienda,4,Madrid Este,2023-12-20,Sí
1535,Tienda Valderrama,Tienda,12,Fuenlabrada,2021-03-17,Sí
1536,Bar Palau,Bar,2,Madrid Norte,2024-03-28,Sí
1537,Restaurante Vidal,Restaurante,1,Madrid Centro,2024-01-25,Sí
1538,Bar Canet,Bar,10,Móstoles,2021-08-26,Sí
1539,Restaurante Plana,Restaurante,4,Madrid Este,2025-08-11,Sí
1540,Tienda Daza,Tienda,9,Leganés,2023-02-28,No
1541,Bar Gual,Bar,2,Madrid Norte,2022-08-04,Sí
1542,Tienda Múgica,Tienda,3,Madrid Sur,2022-06-14,Sí
1543,Gasolinera Heredia,Gasolinera,5,Madrid Oeste,2021-11-15,Sí
1544,Bar Real,Bar,5,Madrid Oeste,2016-07-14,Sí
1545,Gasolinera Mir,Gasolinera,10,Móstoles,2022-11-25,Sí
1546,Bar Gálvez,Bar,6,Alcobendas,2025-05-22,Sí
1547,Supermercado Hernando,Supermercado,3,Madrid Sur,2018-06-08,Sí
1548,Bar Espejo,Bar,3,Madrid Sur,2017-09-08,Sí
1549,Bar Valverde,Bar,7,San Sebastián de los Reyes,2025-10-15,Sí
1550,Restaurante Reyes,Restaurante,3,Madrid Sur,2024-10-02,No
1551,Restaurante Lucena,Restaurante,5,Madrid Oeste,2016-09-15,Sí
1552,Bar Viña,Bar,1,Madrid Centro,2021-06-08,Sí
1553,Supermercado Salom,Supermercado,7,San Sebastián de los Reyes,2016-08-26,Sí
1554,Tienda Peralta,Tienda,1,Madrid Centro,2018-12-21,Sí
1555,Tienda Neira,Tienda,2,Madrid Norte,2020-01-06,Sí
1556,Bar Carrión,Bar,9,Leganés,2023-09-02,Sí
1557,Bar Guardiola,Bar,4,Madrid Este,2017-11-05,Sí
1558,Tienda Gabaldón,Tienda,8,Getafe,2019-10-21,Sí
1559,Gasolinera Oliver,Gasolinera,4,Madrid Este,2023-10-24,Sí
1560,Restaurante Barrio,Restaurante,2,Madrid Norte,2018-09-18,Sí
1561,Tienda Ramón,Tienda,2,Madrid Norte,2020-11-06,Sí
1562,Bar Bello,Bar,2,Madrid Norte,2019-03-02,Sí
1563,Tienda González,Tienda,4,Madrid Este,2026-01-26,Sí
1564,Tienda Pedrero,Tienda,1,Madrid Centro,2024-10-18,No
1565,Bar Corominas,Bar,6,Alcobendas,2021-01-09,Sí
1566,Bar Orozco,Bar,6,Alcobendas,2022-09-19,Sí
1567,Supermercado Milla,Supermercado,6,Alcobendas,2020-08-05,Sí
1568,Tienda Manzano,Tienda,2,Madrid Norte,2019-01-18,Sí
1569,Tienda Leal,Tienda,1,Madrid Centro,2018-08-07,Sí
1570,Supermercado Cano,Supermercado,5,Madrid Oeste,2023-12-18,Sí
1571,Bar Ruiz,Bar,1,Madrid Centro,2026-02-12,Sí
1572,Tienda Haro,Tienda,5,Madrid Oeste,2025-08-05,Sí
1573,Bar Hernandez,Bar,7,San Sebastián de los Reyes,2018-03-25,Sí
1574,Bar Gallart,Bar,4,Madrid Este,2023-09-19,Sí
1575,Bar Millán,Bar,8,Getafe,2022-11-07,Sí
1576,Tienda Sala,Tienda,8,Getafe,2021-11-30,Sí
1577,Bar Murillo,Bar,7,San Sebastián de los Reyes,2019-10-02,Sí
1578,Tienda Clemente,Tienda,6,Alcobendas,2023-04-09,Sí
1579,Supermercado Bonet,Supermercado,12,Fuenlabrada,2021-02-28,Sí
1580,Bar Nogueira,Bar,4,Madrid Este,2016-06-28,Sí
1581,Bar Zamorano,Bar,6,Alcobendas,2022-09-25,Sí
1582,Tienda Alvarez,Tienda,2,Madrid Norte,2025-07-11,Sí
1583,Restaurante Casanovas,Restaurante,12,Fuenlabrada,2025-11-09,No
1584,Restaurante Vigil,Restaurante,1,Madrid Centro,2016-10-17,Sí
1585,Tienda Vilaplana,Tienda,2,Madrid Norte,2021-07-17,Sí
1586,Restaurante Carrasco,Restaurante,4,Madrid Este,2021-11-07,Sí
1587,Tienda Arana,Tienda,5,Madrid Oeste,2023-04-24,Sí
1588,Bar Godoy,Bar,4,Madrid Este,2026-02-12,No
1589,Bar Bautista,Bar,8,Getafe,2026-05-10,Sí
1590,Restaurante Linares,Restaurante,7,San Sebastián de los Reyes,2017-12-26,Sí
1591,Supermercado Cámara,Supermercado,2,Madrid Norte,2025-10-20,Sí
1592,Bar Villar,Bar,4,Madrid Este,2019-05-25,Sí
1593,Bar Vara,Bar,4,Madrid Este,2017-10-17,Sí
1594,Gasolinera Busquets,Gasolinera,1,Madrid Centro,2017-11-27,Sí
1595,Tienda Mate,Tienda,5,Madrid Oeste,2024-04-12,Sí
1596,Bar Sanabria,Bar,8,Getafe,2018-01-28,Sí
1597,Bar Carrillo,Bar,3,Madrid Sur,2026-04-28,Sí
1598,Bar Cobo,Bar,2,Madrid Norte,2024-12-27,Sí
1599,Supermercado Busquets,Supermercado,6,Alcobendas,2021-05-27,Sí
1600,Bar Mancebo,Bar,11,Alcorcón,2019-09-22,Sí
1601,Bar Santamaría,Bar,7,San Sebastián de los Reyes,2022-10-10,Sí
1602,Bar Vallejo,Bar,5,Madrid Oeste,2020-10-28,Sí
1603,Supermercado Tejedor,Supermercado,1,Madrid Centro,2022-02-02,Sí
1604,Gasolinera Agullo,Gasolinera,2,Madrid Norte,2021-03-10,Sí
1605,Bar Cáceres,Bar,5,Madrid Oeste,2018-10-09,Sí
1606,Bar Mateos,Bar,7,San Sebastián de los Reyes,2017-10-12,Sí
1607,Tienda Linares,Tienda,9,Leganés,2017-09-02,Sí
1608,Bar Atienza,Bar,3,Madrid Sur,2020-08-14,Sí
1609,Supermercado Barrera,Supermercado,3,Madrid Sur,2021-10-05,Sí
1610,Bar Mendez,Bar,8,Getafe,2024-02-05,Sí
1611,Bar Goñi,Bar,2,Madrid Norte,2016-07-26,Sí
1612,Bar Gonzalez,Bar,8,Getafe,2018-04-22,Sí
1613,Bar Benítez,Bar,5,Madrid Oeste,2020-03-19,Sí
1614,Bar Perales,Bar,3,Madrid Sur,2020-02-29,Sí
1615,Bar Carretero,Bar,2,Madrid Norte,2025-11-19,Sí
1616,Tienda Aguilera,Tienda,1,Madrid Centro,2019-05-15,Sí
1617,Bar Rico,Bar,4,Madrid Este,2020-12-04,Sí
1618,Gasolinera Echevarría,Gasolinera,11,Alcorcón,2017-09-09,Sí
1619,Bar Criado,Bar,2,Madrid Norte,2017-03-01,Sí
1620,Gasolinera Valdés,Gasolinera,5,Madrid Oeste,2023-01-10,Sí
1621,Gasolinera Cánovas,Gasolinera,3,Madrid Sur,2018-09-02,Sí
1622,Tienda Guerra,Tienda,2,Madrid Norte,2018-02-02,Sí
1623,Bar Ferrándiz,Bar,1,Madrid Centro,2020-05-03,Sí
1624,Supermercado Alcolea,Supermercado,1,Madrid Centro,2021-02-27,Sí
1625,Bar Talavera,Bar,2,Madrid Norte,2023-08-18,Sí
1626,Gasolinera Calvo,Gasolinera,1,Madrid Centro,2021-02-06,Sí
1627,Restaurante Santiago,Restaurante,7,San Sebastián de los Reyes,2023-11-07,Sí
1628,Tienda Pou,Tienda,3,Madrid Sur,2016-07-05,Sí
1629,Bar Valencia,Bar,12,Fuenlabrada,2019-02-16,Sí
1630,Tienda Alemany,Tienda,3,Madrid Sur,2016-11-11,Sí
1631,Tienda Escolano,Tienda,8,Getafe,2025-01-22,Sí
1632,Tienda Prado,Tienda,2,Madrid Norte,2022-12-14,Sí
1633,Bar Mayo,Bar,4,Madrid Este,2022-04-13,Sí
1634,Tienda Ayala,Tienda,4,Madrid Este,2023-09-20,Sí
1635,Restaurante Madrid,Restaurante,1,Madrid Centro,2025-03-01,Sí
1636,Bar Ródenas,Bar,7,San Sebastián de los Reyes,2018-03-29,Sí
1637,Tienda Rosell,Tienda,5,Madrid Oeste,2020-11-23,Sí
1638,Restaurante Vergara,Restaurante,8,Getafe,2020-07-11,Sí
1639,Bar Mir,Bar,5,Madrid Oeste,2023-07-28,Sí
1640,Bar Arias,Bar,2,Madrid Norte,2023-12-03,Sí
1641,Bar Blázquez,Bar,2,Madrid Norte,2019-11-30,Sí
1642,Bar Figuerola,Bar,5,Madrid Oeste,2025-08-13,Sí
1643,Bar Salcedo,Bar,2,Madrid Norte,2025-08-01,Sí
1644,Gasolinera Goñi,Gasolinera,2,Madrid Norte,2021-10-09,Sí
1645,Tienda Chamorro,Tienda,1,Madrid Centro,2022-09-11,Sí
1646,Bar Franch,Bar,3,Madrid Sur,2018-12-01,Sí
1647,Restaurante Bou,Restaurante,11,Alcorcón,2023-01-18,Sí
1648,Bar Valentín,Bar,3,Madrid Sur,2025-07-04,Sí
1649,Bar Ibarra,Bar,9,Leganés,2025-05-12,Sí
1650,Tienda Mariño,Tienda,5,Madrid Oeste,2020-03-26,Sí
1651,Tienda Viana,Tienda,6,Alcobendas,2018-04-20,No
1652,Bar Azorin,Bar,7,San Sebastián de los Reyes,2018-04-23,Sí
1653,Restaurante Feijoo,Restaurante,8,Getafe,2018-06-15,Sí
1654,Bar Soriano,Bar,3,Madrid Sur,2022-03-18,Sí
1655,Bar Camacho,Bar,3,Madrid Sur,2026-04-03,Sí
1656,Gasolinera Otero,Gasolinera,5,Madrid Oeste,2018-04-13,No
1657,Bar Jódar,Bar,10,Móstoles,2023-12-30,Sí
1658,Supermercado Fabra,Supermercado,4,Madrid Este,2025-08-09,Sí
1659,Gasolinera Hernández,Gasolinera,1,Madrid Centro,2018-08-20,Sí
1660,Restaurante Pomares,Restaurante,9,Leganés,2022-07-08,Sí
1661,Gasolinera Iniesta,Gasolinera,2,Madrid Norte,2024-06-10,Sí
1662,Tienda Bárcena,Tienda,9,Leganés,2022-03-06,Sí
1663,Restaurante Pera,Restaurante,9,Leganés,2021-04-20,Sí
1664,Restaurante Peiró,Restaurante,1,Madrid Centro,2022-04-30,Sí
1665,Restaurante Baños,Restaurante,11,Alcorcón,2020-04-14,Sí
1666,Gasolinera Fábregas,Gasolinera,3,Madrid Sur,2017-05-04,Sí
1667,Bar Camps,Bar,8,Getafe,2025-03-18,Sí
1668,Restaurante Barrera,Restaurante,1,Madrid Centro,2023-05-06,Sí
1669,Bar Lamas,Bar,11,Alcorcón,2019-03-25,Sí
1670,Bar Uriarte,Bar,1,Madrid Centro,2018-03-24,Sí
1671,Tienda Valentín,Tienda,1,Madrid Centro,2019-12-13,Sí
1672,Supermercado Izaguirre,Supermercado,1,Madrid Centro,2019-09-14,Sí
1673,Tienda Cózar,Tienda,12,Fuenlabrada,2025-12-17,Sí
1674,Bar Calderón,Bar,10,Móstoles,2021-04-17,Sí
1675,Tienda Araujo,Tienda,4,Madrid Este,2017-09-29,No
1676,Bar Andrés,Bar,6,Alcobendas,2016-09-13,Sí
1677,Bar Asenjo,Bar,4,Madrid Este,2025-01-28,No
1678,Restaurante Iglesias,Restaurante,3,Madrid Sur,2018-05-12,Sí
1679,Bar Antón,Bar,1,Madrid Centro,2025-07-21,Sí
1680,Bar Caro,Bar,7,San Sebastián de los Reyes,2017-09-07,Sí
1681,Tienda Ferrero,Tienda,2,Madrid Norte,2024-11-27,Sí
1682,Bar Borrás,Bar,7,San Sebastián de los Reyes,2017-05-31,Sí
1683,Restaurante Avilés,Restaurante,4,Madrid Este,2020-05-19,No
1684,Restaurante Bejarano,Restaurante,7,San Sebastián de los Reyes,2019-11-10,Sí
1685,Restaurante Ariño,Restaurante,3,Madrid Sur,2024-09-22,Sí
1686,Supermercado Perales,Supermercado,6,Alcobendas,2024-09-10,Sí
1687,Tienda Cabrera,Tienda,12,Fuenlabrada,2021-06-19,Sí
1688,Bar Barrena,Bar,5,Madrid Oeste,2019-06-07,Sí
1689,Bar Manuel,Bar,5,Madrid Oeste,2018-10-13,Sí
1690,Bar Gimeno,Bar,8,Getafe,2022-01-24,Sí
1691,Bar Trillo,Bar,4,Madrid Este,2023-04-19,Sí
1692,Bar Manuel,Bar,3,Madrid Sur,2018-12-29,Sí
1693,Bar Araujo,Bar,3,Madrid Sur,2019-09-30,Sí
1694,Restaurante Crespi,Restaurante,6,Alcobendas,2021-10-23,Sí
1695,Tienda Redondo,Tienda,2,Madrid Norte,2020-11-10,No
1696,Bar Reina,Bar,9,Leganés,2025-11-08,Sí
1697,Bar Baena,Bar,1,Madrid Centro,2021-03-01,Sí
1698,Bar Losa,Bar,12,Fuenlabrada,2018-03-17,Sí
1699,Bar Tenorio,Bar,1,Madrid Centro,2021-07-15,Sí
1700,Tienda Rosselló,Tienda,8,Getafe,2025-04-06,Sí
1701,Bar Cuervo,Bar,1,Madrid Centro,2018-12-04,Sí
1702,Restaurante Oliveras,Restaurante,3,Madrid Sur,2023-09-04,Sí
1703,Tienda Roman,Tienda,7,San Sebastián de los Reyes,2023-09-24,Sí
1704,Gasolinera Rios,Gasolinera,9,Leganés,2025-07-20,Sí
1705,Bar Revilla,Bar,8,Getafe,2025-05-21,Sí
1706,Tienda Llabrés,Tienda,1,Madrid Centro,2023-02-24,Sí
1707,Restaurante Garmendia,Restaurante,8,Getafe,2022-07-28,Sí
1708,Bar Ayala,Bar,2,Madrid Norte,2024-05-17,Sí
1709,Restaurante Solano,Restaurante,5,Madrid Oeste,2019-09-06,Sí
1710,Bar Portillo,Bar,7,San Sebastián de los Reyes,2017-12-08,Sí
1711,Bar Pozo,Bar,1,Madrid Centro,2017-06-06,Sí
1712,Gasolinera Juárez,Gasolinera,7,San Sebastián de los Reyes,2019-10-10,Sí
1713,Bar Estevez,Bar,2,Madrid Norte,2021-01-29,Sí
1714,Bar Alemán,Bar,10,Móstoles,2020-06-21,Sí
1715,Supermercado Azorin,Supermercado,7,San Sebastián de los Reyes,2024-11-10,No
1716,Bar Pascual,Bar,9,Leganés,2021-07-29,Sí
1717,Gasolinera Navarrete,Gasolinera,1,Madrid Centro,2022-11-10,Sí
1718,Restaurante Bejarano,Restaurante,4,Madrid Este,2023-01-23,No
1719,Tienda Bertrán,Tienda,7,San Sebastián de los Reyes,2024-11-01,Sí
1720,Supermercado Tomé,Supermercado,4,Madrid Este,2022-08-16,Sí
1721,Bar Portillo,Bar,4,Madrid Este,2022-10-21,Sí
1722,Tienda Cabrera,Tienda,11,Alcorcón,2022-07-04,Sí
1723,Bar Blázquez,Bar,10,Móstoles,2020-05-23,Sí
1724,Tienda Terrón,Tienda,1,Madrid Centro,2017-12-30,Sí
1725,Restaurante Briones,Restaurante,1,Madrid Centro,2019-09-23,Sí
1726,Restaurante Garzón,Restaurante,9,Leganés,2024-04-18,Sí
1727,Restaurante Fiol,Restaurante,4,Madrid Este,2023-01-24,Sí
1728,Supermercado Arroyo,Supermercado,2,Madrid Norte,2024-12-07,Sí
1729,Bar Adadia,Bar,2,Madrid Norte,2018-10-05,Sí
1730,Bar Hoyos,Bar,3,Madrid Sur,2017-05-18,Sí
1731,Restaurante Coello,Restaurante,3,Madrid Sur,2019-05-17,Sí
1732,Tienda Hoz,Tienda,2,Madrid Norte,2021-07-22,Sí
1733,Supermercado Sastre,Supermercado,5,Madrid Oeste,2020-12-07,Sí
1734,Bar Revilla,Bar,1,Madrid Centro,2026-02-16,Sí
1735,Restaurante Valenzuela,Restaurante,2,Madrid Norte,2023-05-31,Sí
1736,Bar Montenegro,Bar,5,Madrid Oeste,2017-10-06,Sí
1737,Supermercado Uribe,Supermercado,2,Madrid Norte,2023-08-19,Sí
1738,Restaurante Sans,Restaurante,9,Leganés,2019-03-09,Sí
1739,Bar Pedrosa,Bar,10,Móstoles,2026-01-27,Sí
1740,Restaurante Salas,Restaurante,1,Madrid Centro,2020-04-16,Sí
1741,Bar Samper,Bar,10,Móstoles,2022-01-31,No
1742,Bar Gallart,Bar,12,Fuenlabrada,2025-05-13,Sí
1743,Bar Lumbreras,Bar,1,Madrid Centro,2023-02-06,Sí
1744,Gasolinera Fuertes,Gasolinera,3,Madrid Sur,2017-12-25,No
1745,Tienda Rosado,Tienda,1,Madrid Centro,2025-06-10,Sí
1746,Bar Ayuso,Bar,12,Fuenlabrada,2021-03-03,Sí
1747,Tienda Albero,Tienda,4,Madrid Este,2023-06-05,Sí
1748,Bar Aragón,Bar,1,Madrid Centro,2022-12-22,No
1749,Bar Niño,Bar,5,Madrid Oeste,2025-01-25,Sí
1750,Tienda Arjona,Tienda,4,Madrid Este,2017-12-25,Sí
1751,Bar Alemany,Bar,1,Madrid Centro,2019-06-10,Sí
1752,Restaurante Zabala,Restaurante,8,Getafe,2017-06-24,Sí
1753,Gasolinera Almazán,Gasolinera,2,Madrid Norte,2019-03-18,Sí
1754,Tienda Ugarte,Tienda,2,Madrid Norte,2022-03-30,Sí
1755,Tienda Lucena,Tienda,9,Leganés,2024-09-14,Sí
1756,Bar Valdés,Bar,4,Madrid Este,2024-12-24,Sí
1757,Supermercado Gallardo,Supermercado,1,Madrid Centro,2019-04-09,Sí
1758,Gasolinera Gonzalo,Gasolinera,4,Madrid Este,2022-09-25,Sí
1759,Restaurante Jáuregui,Restaurante,2,Madrid Norte,2019-06-08,No
1760,Bar Gracia,Bar,9,Leganés,2016-12-21,No
1761,Bar Morante,Bar,2,Madrid Norte,2016-08-06,No
1762,Bar Beltrán,Bar,9,Leganés,2022-03-31,Sí
1763,Bar Ibarra,Bar,4,Madrid Este,2016-11-09,No
1764,Bar Segovia,Bar,4,Madrid Este,2018-03-05,Sí
1765,Bar Boix,Bar,12,Fuenlabrada,2021-02-19,Sí
1766,Bar Garriga,Bar,1,Madrid Centro,2024-08-10,Sí
1767,Restaurante Aznar,Restaurante,1,Madrid Centro,2023-04-26,No
1768,Bar Cabañas,Bar,1,Madrid Centro,2021-01-26,No
1769,Restaurante Mínguez,Restaurante,6,Alcobendas,2025-01-10,Sí
1770,Tienda Sabater,Tienda,8,Getafe,2017-08-21,Sí
1771,Bar Pino,Bar,3,Madrid Sur,2022-07-21,Sí
1772,Bar Jaén,Bar,7,San Sebastián de los Reyes,2023-05-16,Sí
1773,Bar Sarabia,Bar,9,Leganés,2020-10-25,Sí
1774,Tienda Sanjuan,Tienda,4,Madrid Este,2017-03-20,Sí
1775,Bar Olmo,Bar,3,Madrid Sur,2021-09-02,Sí
1776,Supermercado Mateos,Supermercado,12,Fuenlabrada,2025-02-01,Sí
1777,Tienda Gallo,Tienda,1,Madrid Centro,2020-01-03,Sí
1778,Bar Villanueva,Bar,1,Madrid Centro,2020-04-07,Sí
1779,Tienda León,Tienda,1,Madrid Centro,2017-01-16,Sí
1780,Bar Piñeiro,Bar,7,San Sebastián de los Reyes,2018-10-11,No
1781,Bar Echeverría,Bar,9,Leganés,2024-03-06,Sí
1782,Supermercado Mulet,Supermercado,3,Madrid Sur,2025-09-20,Sí
1783,Bar Bayo,Bar,2,Madrid Norte,2021-04-29,Sí
1784,Restaurante Cadenas,Restaurante,8,Getafe,2017-10-16,Sí
1785,Bar Quintero,Bar,8,Getafe,2020-03-07,Sí
1786,Tienda Valdés,Tienda,3,Madrid Sur,2021-07-04,Sí
1787,Bar Roca,Bar,8,Getafe,2022-01-02,Sí
1788,Bar Aranda,Bar,8,Getafe,2022-07-17,Sí
1789,Bar Paniagua,Bar,2,Madrid Norte,2021-09-15,Sí
1790,Tienda Canales,Tienda,7,San Sebastián de los Reyes,2020-09-18,Sí
1791,Bar Yáñez,Bar,12,Fuenlabrada,2021-07-03,No
1792,Restaurante Arcos,Restaurante,8,Getafe,2020-11-03,Sí
1793,Bar Diaz,Bar,10,Móstoles,2020-02-29,Sí
1794,Tienda Fernández,Tienda,2,Madrid Norte,2019-04-12,Sí
1795,Restaurante Alberola,Restaurante,12,Fuenlabrada,2022-03-20,Sí
1796,Tienda Puerta,Tienda,1,Madrid Centro,2017-03-19,Sí
1797,Bar Olivera,Bar,1,Madrid Centro,2020-03-15,Sí
1798,Bar Sánchez,Bar,6,Alcobendas,2022-02-12,Sí
1799,Bar Moles,Bar,1,Madrid Centro,2023-04-23,Sí
1800,Bar Rico,Bar,5,Madrid Oeste,2016-10-09,Sí
1801,Bar Perelló,Bar,7,San Sebastián de los Reyes,2026-04-22,Sí
1802,Bar Guerrero,Bar,8,Getafe,2023-10-10,Sí
1803,Restaurante Vélez,Restaurante,4,Madrid Este,2020-07-21,No
1804,Bar Garriga,Bar,1,Madrid Centro,2021-01-04,Sí
1805,Restaurante Roselló,Restaurante,2,Madrid Norte,2025-12-02,Sí
1806,Restaurante Giner,Restaurante,9,Leganés,2017-05-21,No
1807,Gasolinera Jiménez,Gasolinera,9,Leganés,2025-04-07,Sí
1808,Bar Gonzalo,Bar,4,Madrid Este,2022-06-13,Sí
1809,Tienda Rios,Tienda,3,Madrid Sur,2022-05-16,No
1810,Bar Gil,Bar,6,Alcobendas,2022-04-28,Sí
1811,Bar Córdoba,Bar,1,Madrid Centro,2025-10-17,Sí
1812,Bar Pascual,Bar,9,Leganés,2017-12-07,Sí
1813,Bar Cánovas,Bar,6,Alcobendas,2020-09-29,No
1814,Bar Villa,Bar,4,Madrid Este,2018-01-20,Sí
1815,Restaurante Cámara,Restaurante,8,Getafe,2020-11-25,Sí
1816,Bar Olivera,Bar,3,Madrid Sur,2022-02-25,Sí
1817,Restaurante Berenguer,Restaurante,9,Leganés,2021-09-13,Sí
1818,Restaurante Blanes,Restaurante,8,Getafe,2020-09-03,No
1819,Tienda Trillo,Tienda,9,Leganés,2020-12-21,Sí
1820,Tienda Alcázar,Tienda,1,Madrid Centro,2019-08-25,No
1821,Gasolinera Romero,Gasolinera,1,Madrid Centro,2022-12-21,Sí
1822,Bar Luís,Bar,1,Madrid Centro,2019-06-23,Sí
1823,Bar Ávila,Bar,6,Alcobendas,2024-01-19,Sí
1824,Bar Alberola,Bar,12,Fuenlabrada,2016-11-29,Sí
1825,Supermercado Reyes,Supermercado,1,Madrid Centro,2023-01-26,Sí
1826,Gasolinera Llorens,Gasolinera,2,Madrid Norte,2021-08-21,Sí
1827,Tienda Villar,Tienda,4,Madrid Este,2018-08-24,Sí
1828,Supermercado Perea,Supermercado,11,Alcorcón,2018-05-10,Sí
1829,Bar Lloret,Bar,1,Madrid Centro,2021-10-07,Sí
1830,Bar Cañete,Bar,5,Madrid Oeste,2017-10-08,Sí
1831,Bar Serra,Bar,8,Getafe,2019-10-17,Sí
1832,Bar Padilla,Bar,1,Madrid Centro,2018-05-31,No
1833,Bar Guijarro,Bar,2,Madrid Norte,2021-11-12,Sí
1834,Tienda Cabrera,Tienda,1,Madrid Centro,2024-10-16,Sí
1835,Gasolinera Abascal,Gasolinera,11,Alcorcón,2025-09-09,Sí
1836,Bar Franch,Bar,3,Madrid Sur,2020-10-06,Sí
1837,Restaurante Piñeiro,Restaurante,3,Madrid Sur,2019-01-11,Sí
1838,Bar Báez,Bar,7,San Sebastián de los Reyes,2019-05-20,Sí
1839,Bar Rosado,Bar,1,Madrid Centro,2022-04-15,Sí
1840,Tienda Jaén,Tienda,1,Madrid Centro,2017-01-16,Sí
1841,Bar Prats,Bar,4,Madrid Este,2019-07-12,No
1842,Tienda Villa,Tienda,5,Madrid Oeste,2023-12-03,No
1843,Tienda Camacho,Tienda,11,Alcorcón,2025-08-31,Sí
1844,Bar Aznar,Bar,1,Madrid Centro,2020-04-25,Sí
1845,Restaurante Ribera,Restaurante,4,Madrid Este,2017-05-16,Sí
1846,Supermercado Cerezo,Supermercado,4,Madrid Este,2025-08-11,Sí
1847,Bar Villalba,Bar,4,Madrid Este,2018-11-17,Sí
1848,Bar Sevillano,Bar,7,San Sebastián de los Reyes,2017-05-20,Sí
1849,Bar Sáenz,Bar,8,Getafe,2022-05-25,Sí
1850,Tienda Belda,Tienda,5,Madrid Oeste,2023-01-30,No
1851,Bar Sanabria,Bar,3,Madrid Sur,2021-02-23,Sí
1852,Bar Pintor,Bar,4,Madrid Este,2021-09-10,Sí
1853,Restaurante Vidal,Restaurante,2,Madrid Norte,2022-11-19,Sí
1854,Tienda Garcés,Tienda,10,Móstoles,2021-02-28,Sí
1855,Supermercado Vila,Supermercado,1,Madrid Centro,2017-09-25,Sí
1856,Tienda Galván,Tienda,8,Getafe,2017-03-29,Sí
1857,Tienda Sans,Tienda,12,Fuenlabrada,2021-02-20,Sí
1858,Bar Díaz,Bar,2,Madrid Norte,2019-12-15,Sí
1859,Tienda Izaguirre,Tienda,8,Getafe,2022-02-10,Sí
1860,Restaurante Martínez,Restaurante,10,Móstoles,2017-05-31,Sí
1861,Tienda Boada,Tienda,8,Getafe,2023-03-28,Sí
1862,Supermercado Tenorio,Supermercado,5,Madrid Oeste,2016-07-05,Sí
1863,Tienda Coronado,Tienda,2,Madrid Norte,2018-09-07,Sí
1864,Restaurante Vila,Restaurante,3,Madrid Sur,2018-09-03,Sí
1865,Tienda Delgado,Tienda,5,Madrid Oeste,2023-07-29,Sí
1866,Bar Haro,Bar,1,Madrid Centro,2021-11-30,No
1867,Gasolinera Agullo,Gasolinera,5,Madrid Oeste,2016-06-21,Sí
1868,Bar Ferrando,Bar,1,Madrid Centro,2025-09-16,Sí
1869,Bar Castilla,Bar,1,Madrid Centro,2024-03-09,Sí
1870,Bar Núñez,Bar,6,Alcobendas,2017-02-27,Sí
1871,Bar Castells,Bar,6,Alcobendas,2023-05-04,Sí
1872,Bar Perea,Bar,5,Madrid Oeste,2025-03-14,No
1873,Tienda Lobato,Tienda,1,Madrid Centro,2019-04-16,Sí
1874,Bar Planas,Bar,4,Madrid Este,2017-06-19,Sí
1875,Bar Mancebo,Bar,9,Leganés,2017-06-18,Sí
1876,Tienda Paniagua,Tienda,11,Alcorcón,2017-12-27,No
1877,Tienda Luz,Tienda,3,Madrid Sur,2023-11-07,No
1878,Bar Mora,Bar,4,Madrid Este,2024-11-14,Sí
1879,Restaurante Baños,Restaurante,6,Alcobendas,2019-05-02,Sí
1880,Bar Prat,Bar,10,Móstoles,2021-11-22,Sí
1881,Bar Elorza,Bar,3,Madrid Sur,2016-11-13,Sí
1882,Restaurante Codina,Restaurante,5,Madrid Oeste,2016-06-06,Sí
1883,Tienda Fabra,Tienda,4,Madrid Este,2023-12-19,Sí
1884,Bar Díez,Bar,1,Madrid Centro,2019-08-26,Sí
