venta_id,pedido_id,fecha_id,fecha_entrega,cliente_id,empleado_id,producto_id,cantidad,precio_unitario,coste_unitario,importe,coste_total,beneficio,estado_pedido,dias_entrega,fecha,mes
222,100073,20220801,2022-08-02,1325,11,17,5,2.85,1.2,14.25,6.0,8.25,Entregado,1.0,2022-08-01,8
223,100073,20220801,2022-08-02,1325,11,7,6,4.06,2.33,24.36,13.98,10.38,Entregado,1.0,2022-08-01,8
224,100073,20220801,2022-08-02,1325,11,28,5,1.22,0.68,6.1,3.4,2.7,Entregado,1.0,2022-08-01,8
225,100074,20231031,2023-11-02,1960,9,28,17,1.22,0.68,20.74,11.56,9.18,Entregado,2.0,2023-10-31,10
226,100074,20231031,2023-11-02,1960,9,20,15,2.98,1.26,44.7,18.9,25.8,Entregado,2.0,2023-10-31,10
227,100074,20231031,2023-11-02,1960,9,14,14,2.97,1.79,41.58,25.06,16.52,Entregado,2.0,2023-10-31,10
228,100075,20230630,2023-07-02,1062,13,19,8,2.13,1.26,17.04,10.08,6.96,Entregado,2.0,2023-06-30,6
229,100075,20230630,2023-07-02,1062,13,11,4,3.07,1.49,12.28,5.96,6.32,Entregado,2.0,2023-06-30,6
230,100075,20230630,2023-07-02,1062,13,20,3,2.98,1.26,8.94,3.78,5.16,Entregado,2.0,2023-06-30,6
231,100075,20230630,2023-07-02,1062,13,10,11,2.73,1.51,30.03,16.61,13.42,Entregado,2.0,2023-06-30,6
232,100076,20240923,2024-09-26,1342,12,21,44,3.52,1.44,154.88,63.36,91.52,Entregado,3.0,2024-09-23,9
233,100076,20240923,2024-09-26,1342,12,6,11,5.2,2.27,57.2,24.97,32.23,Entregado,3.0,2024-09-23,9
234,100076,20240923,2024-09-26,1342,12,1,48,2.27,1.15,108.96,55.2,53.76,Entregado,3.0,2024-09-23,9
235,100076,20240923,2024-09-26,1342,12,13,22,1.69,0.7,37.18,15.4,21.78,Entregado,3.0,2024-09-23,9
236,100077,20250702,2025-07-03,1222,14,28,12,1.22,0.68,14.64,8.16,6.48,Entregado,1.0,2025-07-02,7
237,100077,20250702,2025-07-03,1222,14,11,44,3.07,1.49,135.08,65.56,69.52,Entregado,1.0,2025-07-02,7
238,100077,20250702,2025-07-03,1222,14,14,46,2.97,1.79,136.62,82.34,54.28,Entregado,1.0,2025-07-02,7
239,100078,20240202,2024-02-05,398,11,7,8,4.06,2.33,32.48,18.64,13.84,Entregado,3.0,2024-02-02,2
240,100078,20240202,2024-02-05,398,11,3,4,2.51,0.94,10.04,3.76,6.28,Entregado,3.0,2024-02-02,2
241,100079,20220706,2022-07-08,532,12,2,18,1.88,0.92,33.84,16.56,17.28,Entregado,2.0,2022-07-06,7
242,100079,20220706,2022-07-08,532,12,5,16,2.19,0.79,35.04,12.64,22.4,Entregado,2.0,2022-07-06,7
243,100079,20220706,2022-07-08,532,12,28,14,1.22,0.68,17.08,9.52,7.56,Entregado,2.0,2022-07-06,7
244,100080,20220812,2022-08-14,1098,14,26,17,1.47,0.56,24.99,9.52,15.47,Entregado,2.0,2022-08-12,8
245,100080,20220812,2022-08-14,1098,14,15,9,4.1,1.66,36.9,14.94,21.96,Entregado,2.0,2022-08-12,8
246,100080,20220812,2022-08-14,1098,14,28,8,1.22,0.68,9.76,5.44,4.32,Entregado,2.0,2022-08-12,8
247,100081,20241025,2024-10-28,1135,8,25,11,3.77,2.3,41.47,25.3,16.17,Entregado,3.0,2024-10-25,10
248,100081,20241025,2024-10-28,1135,8,5,10,2.19,0.79,21.9,7.9,14.0,Entregado,3.0,2024-10-25,10
249,100081,20241025,2024-10-28,1135,8,2,8,1.88,0.92,15.04,7.36,7.68,Entregado,3.0,2024-10-25,10
250,100082,20231109,2023-11-12,1440,9,4,5,2.04,1.15,10.2,5.75,4.45,Entregado,3.0,2023-11-09,11
251,100082,20231109,2023-11-12,1440,9,22,4,5.89,2.57,23.56,10.28,13.28,Entregado,3.0,2023-11-09,11
252,100083,20250312,2025-03-15,1052,13,17,10,2.85,1.2,28.5,12.0,16.5,Entregado,3.0,2025-03-12,3
253,100083,20250312,2025-03-15,1052,13,18,4,3.38,1.58,13.52,6.32,7.2,Entregado,3.0,2025-03-12,3
254,100083,20250312,2025-03-15,1052,13,26,2,1.47,0.56,2.94,1.12,1.82,Entregado,3.0,2025-03-12,3
255,100084,20251003,2025-10-04,524,11,5,13,2.19,0.79,28.47,10.27,18.2,Entregado,1.0,2025-10-03,10
256,100084,20251003,2025-10-04,524,11,3,13,2.51,0.94,32.63,12.22,20.41,Entregado,1.0,2025-10-03,10
257,100084,20251003,2025-10-04,524,11,6,14,5.2,2.27,72.8,31.78,41.02,Entregado,1.0,2025-10-03,10
258,100085,20250326,2025-03-29,379,15,16,3,2.1,0.81,6.3,2.43,3.87,Entregado,3.0,2025-03-26,3
259,100085,20250326,2025-03-29,379,15,25,8,3.77,2.3,30.16,18.4,11.76,Entregado,3.0,2025-03-26,3
260,100086,20220826,2022-08-29,187,10,1,2,2.27,1.15,4.54,2.3,2.24,Entregado,3.0,2022-08-26,8
261,100086,20220826,2022-08-29,187,10,24,11,3.67,2.07,40.37,22.77,17.6,Entregado,3.0,2022-08-26,8
262,100086,20220826,2022-08-29,187,10,2,12,1.88,0.92,22.56,11.04,11.52,Entregado,3.0,2022-08-26,8
263,100086,20220826,2022-08-29,187,10,16,9,2.1,0.81,18.9,7.29,11.61,Entregado,3.0,2022-08-26,8
264,100086,20220826,2022-08-29,187,10,20,5,2.98,1.26,14.9,6.3,8.6,Entregado,3.0,2022-08-26,8
265,100086,20220826,2022-08-29,187,10,21,3,3.52,1.44,10.56,4.32,6.24,Entregado,3.0,2022-08-26,8
266,100087,20230825,2023-08-27,1064,12,20,7,2.98,1.26,20.86,8.82,12.04,Entregado,2.0,2023-08-25,8
267,100087,20230825,2023-08-27,1064,12,2,14,1.88,0.92,26.32,12.88,13.44,Entregado,2.0,2023-08-25,8
268,100088,20230727,2023-07-29,1769,11,21,12,3.52,1.44,42.24,17.28,24.96,Entregado,2.0,2023-07-27,7
269,100088,20230727,2023-07-29,1769,11,22,14,5.89,2.57,82.46,35.98,46.48,Entregado,2.0,2023-07-27,7
270,100088,20230727,2023-07-29,1769,11,27,5,2.28,0.94,11.4,4.7,6.7,Entregado,2.0,2023-07-27,7
271,100089,20221220,2022-12-22,353,15,25,8,3.77,2.3,30.16,18.4,11.76,Entregado,2.0,2022-12-20,12
272,100089,20221220,2022-12-22,353,15,22,2,5.89,2.57,11.78,5.14,6.64,Entregado,2.0,2022-12-20,12
273,100089,20221220,2022-12-22,353,15,23,10,5.17,2.71,51.7,27.1,24.6,Entregado,2.0,2022-12-20,12
274,100090,20251028,2025-10-29,468,12,22,2,5.89,2.57,11.78,5.14,6.64,Entregado,1.0,2025-10-28,10
275,100090,20251028,2025-10-29,468,12,2,8,1.88,0.92,15.04,7.36,7.68,Entregado,1.0,2025-10-28,10
276,100090,20251028,2025-10-29,468,12,20,4,2.98,1.26,11.92,5.04,6.88,Entregado,1.0,2025-10-28,10
277,100090,20251028,2025-10-29,468,12,18,6,3.38,1.58,20.28,9.48,10.8,Entregado,1.0,2025-10-28,10
278,100091,20240822,2024-08-23,121,8,18,11,3.38,1.58,37.18,17.38,19.8,Entregado,1.0,2024-08-22,8
279,100092,20250922,2025-09-23,915,16,9,14,4.51,1.63,63.14,22.82,40.32,Entregado,1.0,2025-09-22,9
280,100092,20250922,2025-09-23,915,16,1,48,2.27,1.15,108.96,55.2,53.76,Entregado,1.0,2025-09-22,9
281,100093,20220203,2022-02-05,1310,16,5,7,2.19,0.79,15.33,5.53,9.8,Entregado,2.0,2022-02-03,2
282,100094,20230224,2023-02-26,1312,8,24,10,3.67,2.07,36.7,20.7,16.0,Entregado,2.0,2023-02-24,2
283,100094,20230224,2023-02-26,1312,8,8,15,4.1,2.41,61.5,36.15,25.35,Entregado,2.0,2023-02-24,2
284,100095,20220304,2022-03-05,1946,11,19,15,2.13,1.26,31.95,18.9,13.05,Entregado,1.0,2022-03-04,3
285,100095,20220304,2022-03-05,1946,11,4,25,2.04,1.15,51.0,28.75,22.25,Entregado,1.0,2022-03-04,3
286,100096,20221209,2022-12-10,774,11,10,24,2.73,1.51,65.52,36.24,29.28,Entregado,1.0,2022-12-09,12
287,100096,20221209,2022-12-10,774,11,19,36,2.13,1.26,76.68,45.36,31.32,Entregado,1.0,2022-12-09,12
288,100097,20240924,2024-09-26,63,9,28,8,1.22,0.68,9.76,5.44,4.32,Entregado,2.0,2024-09-24,9
289,100097,20240924,2024-09-26,63,9,16,4,2.1,0.81,8.4,3.24,5.16,Entregado,2.0,2024-09-24,9
290,100097,20240924,2024-09-26,63,9,20,2,2.98,1.26,5.96,2.52,3.44,Entregado,2.0,2024-09-24,9
291,100097,20240924,2024-09-26,63,9,24,9,3.67,2.07,33.03,18.63,14.4,Entregado,2.0,2024-09-24,9
292,100097,20240924,2024-09-26,63,9,25,3,3.77,2.3,11.31,6.9,4.41,Entregado,2.0,2024-09-24,9
293,100097,20240924,2024-09-26,63,9,12,12,2.54,1.32,30.48,15.84,14.64,Entregado,2.0,2024-09-24,9
294,100098,20221006,2022-10-09,1645,11,28,12,1.22,0.68,14.64,8.16,6.48,Entregado,3.0,2022-10-06,10
295,100098,20221006,2022-10-09,1645,11,2,4,1.88,0.92,7.52,3.68,3.84,Entregado,3.0,2022-10-06,10
296,100099,20230731,2023-08-02,1575,9,27,2,2.28,0.94,4.56,1.88,2.68,Entregado,2.0,2023-07-31,7
297,100100,20250529,2025-05-31,1715,14,21,13,3.52,1.44,45.76,18.72,27.04,Entregado,2.0,2025-05-29,5
298,100100,20250529,2025-05-31,1715,14,16,4,2.1,0.81,8.4,3.24,5.16,Entregado,2.0,2025-05-29,5
299,100100,20250529,2025-05-31,1715,14,13,5,1.69,0.7,8.45,3.5,4.95,Entregado,2.0,2025-05-29,5
300,100101,20220915,2022-09-18,1607,10,28,9,1.22,0.68,10.98,6.12,4.86,Entregado,3.0,2022-09-15,9
301,100101,20220915,2022-09-18,1607,10,3,20,2.51,0.94,50.2,18.8,31.4,Entregado,3.0,2022-09-15,9
302,100102,20251007,2025-10-08,535,8,3,11,2.51,0.94,27.61,10.34,17.27,Entregado,1.0,2025-10-07,10
303,100102,20251007,2025-10-08,535,8,20,9,2.98,1.26,26.82,11.34,15.48,Entregado,1.0,2025-10-07,10
304,100102,20251007,2025-10-08,535,8,9,6,4.51,1.63,27.06,9.78,17.28,Entregado,1.0,2025-10-07,10
305,100102,20251007,2025-10-08,535,8,7,7,4.06,2.33,28.42,16.31,12.11,Entregado,1.0,2025-10-07,10
306,100103,20240527,2024-05-29,1880,11,17,23,2.85,1.2,65.55,27.6,37.95,Entregado,2.0,2024-05-27,5
307,100103,20240527,2024-05-29,1880,11,5,38,2.19,0.79,83.22,30.02,53.2,Entregado,2.0,2024-05-27,5
308,100103,20240527,2024-05-29,1880,11,3,26,2.51,0.94,65.26,24.44,40.82,Entregado,2.0,2024-05-27,5
309,100104,20231005,2023-10-08,812,11,14,11,2.97,1.79,32.67,19.69,12.98,Entregado,3.0,2023-10-05,10
310,100104,20231005,2023-10-08,812,11,13,6,1.69,0.7,10.14,4.2,5.94,Entregado,3.0,2023-10-05,10
311,100104,20231005,2023-10-08,812,11,2,7,1.88,0.92,13.16,6.44,6.72,Entregado,3.0,2023-10-05,10
312,100105,20250515,2025-05-18,1792,10,24,11,3.67,2.07,40.37,22.77,17.6,Entregado,3.0,2025-05-15,5
313,100105,20250515,2025-05-18,1792,10,2,2,1.88,0.92,3.76,1.84,1.92,Entregado,3.0,2025-05-15,5
314,100106,20240223,2024-02-26,1308,12,22,10,5.89,2.57,58.9,25.7,33.2,Entregado,3.0,2024-02-23,2
315,100106,20240223,2024-02-26,1308,12,7,11,4.06,2.33,44.66,25.63,19.03,Entregado,3.0,2024-02-23,2
316,100106,20240223,2024-02-26,1308,12,13,10,1.69,0.7,16.9,7.0,9.9,Entregado,3.0,2024-02-23,2
317,100106,20240223,2024-02-26,1308,12,5,14,2.19,0.79,30.66,11.06,19.6,Entregado,3.0,2024-02-23,2
318,100107,20231129,2023-12-02,461,10,7,10,4.06,2.33,40.6,23.3,17.3,Entregado,3.0,2023-11-29,11
319,100107,20231129,2023-12-02,461,10,24,6,3.67,2.07,22.02,12.42,9.6,Entregado,3.0,2023-11-29,11
320,100107,20231129,2023-12-02,461,10,6,6,5.2,2.27,31.2,13.62,17.58,Entregado,3.0,2023-11-29,11
321,100108,20231003,2023-10-05,96,10,10,20,2.73,1.51,54.6,30.2,24.4,Entregado,2.0,2023-10-03,10
322,100108,20231003,2023-10-05,96,10,13,5,1.69,0.7,8.45,3.5,4.95,Entregado,2.0,2023-10-03,10
323,100108,20231003,2023-10-05,96,10,9,9,4.51,1.63,40.59,14.67,25.92,Entregado,2.0,2023-10-03,10
324,100108,20231003,2023-10-05,96,10,8,9,4.1,2.41,36.9,21.69,15.21,Entregado,2.0,2023-10-03,10
325,100109,20210430,2021-05-02,1085,8,24,18,3.67,2.07,66.06,37.26,28.8,Entregado,2.0,2021-04-30,4
326,100109,20210430,2021-05-02,1085,8,6,17,5.2,2.27,88.4,38.59,49.81,Entregado,2.0,2021-04-30,4
327,100109,20210430,2021-05-02,1085,8,26,20,1.47,0.56,29.4,11.2,18.2,Entregado,2.0,2021-04-30,4
328,100110,20250507,2025-05-10,617,10,16,14,2.1,0.81,29.4,11.34,18.06,Entregado,3.0,2025-05-07,5
329,100110,20250507,2025-05-10,617,10,3,12,2.51,0.94,30.12,11.28,18.84,Entregado,3.0,2025-05-07,5
330,100110,20250507,2025-05-10,617,10,26,14,1.47,0.56,20.58,7.84,12.74,Entregado,3.0,2025-05-07,5
331,100111,20220531,2022-06-01,586,13,10,5,2.73,1.51,13.65,7.55,6.1,Entregado,1.0,2022-05-31,5
332,100111,20220531,2022-06-01,586,13,1,2,2.27,1.15,4.54,2.3,2.24,Entregado,1.0,2022-05-31,5
333,100111,20220531,2022-06-01,586,13,28,10,1.22,0.68,12.2,6.8,5.4,Entregado,1.0,2022-05-31,5
334,100111,20220531,2022-06-01,586,13,9,2,4.51,1.63,9.02,3.26,5.76,Entregado,1.0,2022-05-31,5
335,100111,20220531,2022-06-01,586,13,27,8,2.28,0.94,18.24,7.52,10.72,Entregado,1.0,2022-05-31,5
336,100112,20250226,2025-02-27,1607,10,2,19,1.88,0.92,35.72,17.48,18.24,Entregado,1.0,2025-02-26,2
337,100112,20250226,2025-02-27,1607,10,19,15,2.13,1.26,31.95,18.9,13.05,Entregado,1.0,2025-02-26,2
338,100112,20250226,2025-02-27,1607,10,18,15,3.38,1.58,50.7,23.7,27.0,Entregado,1.0,2025-02-26,2
339,100112,20250226,2025-02-27,1607,10,9,4,4.51,1.63,18.04,6.52,11.52,Entregado,1.0,2025-02-26,2
340,100113,20210415,2021-04-18,155,11,23,7,5.17,2.71,36.19,18.97,17.22,Entregado,3.0,2021-04-15,4
341,100114,20240130,2024-02-01,967,14,14,6,2.97,1.79,17.82,10.74,7.08,Entregado,2.0,2024-01-30,1
342,100114,20240130,2024-02-01,967,14,9,5,4.51,1.63,22.55,8.15,14.4,Entregado,2.0,2024-01-30,1
343,100114,20240130,2024-02-01,967,14,11,6,3.07,1.49,18.42,8.94,9.48,Entregado,2.0,2024-01-30,1
344,100114,20240130,2024-02-01,967,14,25,19,3.77,2.3,71.63,43.7,27.93,Entregado,2.0,2024-01-30,1
345,100115,20230911,2023-09-13,240,15,27,10,2.28,0.94,22.8,9.4,13.4,Entregado,2.0,2023-09-11,9
346,100115,20230911,2023-09-13,240,15,10,2,2.73,1.51,5.46,3.02,2.44,Entregado,2.0,2023-09-11,9
347,100115,20230911,2023-09-13,240,15,22,12,5.89,2.57,70.68,30.84,39.84,Entregado,2.0,2023-09-11,9
348,100116,20210903,2021-09-04,1165,11,18,16,3.38,1.58,54.08,25.28,28.8,Entregado,1.0,2021-09-03,9
349,100116,20210903,2021-09-04,1165,11,24,19,3.67,2.07,69.73,39.33,30.4,Entregado,1.0,2021-09-03,9
350,100116,20210903,2021-09-04,1165,11,4,11,2.04,1.15,22.44,12.65,9.79,Entregado,1.0,2021-09-03,9
351,100117,20251021,2025-10-23,1818,8,16,2,2.1,0.81,4.2,1.62,2.58,Entregado,2.0,2025-10-21,10
352,100117,20251021,2025-10-23,1818,8,5,11,2.19,0.79,24.09,8.69,15.4,Entregado,2.0,2025-10-21,10
353,100118,20220712,2022-07-15,1904,13,1,42,2.27,1.15,95.34,48.3,47.04,Entregado,3.0,2022-07-12,7
354,100118,20220712,2022-07-15,1904,13,3,28,2.51,0.94,70.28,26.32,43.96,Entregado,3.0,2022-07-12,7
355,100118,20220712,2022-07-15,1904,13,12,36,2.54,1.32,91.44,47.52,43.92,Entregado,3.0,2022-07-12,7
356,100118,20220712,2022-07-15,1904,13,10,12,2.73,1.51,32.76,18.12,14.64,Entregado,3.0,2022-07-12,7
357,100118,20220712,2022-07-15,1904,13,4,44,2.04,1.15,89.76,50.6,39.16,Entregado,3.0,2022-07-12,7
358,100119,20230503,2023-05-04,1902,10,3,13,2.51,0.94,32.63,12.22,20.41,Entregado,1.0,2023-05-03,5
359,100119,20230503,2023-05-04,1902,10,2,11,1.88,0.92,20.68,10.12,10.56,Entregado,1.0,2023-05-03,5
360,100120,20240205,2024-02-08,1614,15,2,10,1.88,0.92,18.8,9.2,9.6,Entregado,3.0,2024-02-05,2
361,100120,20240205,2024-02-08,1614,15,25,18,3.77,2.3,67.86,41.4,26.46,Entregado,3.0,2024-02-05,2
362,100120,20240205,2024-02-08,1614,15,8,5,4.1,2.41,20.5,12.05,8.45,Entregado,3.0,2024-02-05,2
363,100120,20240205,2024-02-08,1614,15,11,17,3.07,1.49,52.19,25.33,26.86,Entregado,3.0,2024-02-05,2
364,100120,20240205,2024-02-08,1614,15,10,17,2.73,1.51,46.41,25.67,20.74,Entregado,3.0,2024-02-05,2
365,100120,20240205,2024-02-08,1614,15,6,7,5.2,2.27,36.4,15.89,20.51,Entregado,3.0,2024-02-05,2
366,100121,20230111,2023-01-14,1146,16,7,9,4.06,2.33,36.54,20.97,15.57,Entregado,3.0,2023-01-11,1
367,100121,20230111,2023-01-14,1146,16,1,10,2.27,1.15,22.7,11.5,11.2,Entregado,3.0,2023-01-11,1
368,100121,20230111,2023-01-14,1146,16,3,10,2.51,0.94,25.1,9.4,15.7,Entregado,3.0,2023-01-11,1
369,100121,20230111,2023-01-14,1146,16,6,4,5.2,2.27,20.8,9.08,11.72,Entregado,3.0,2023-01-11,1
370,100122,20230821,2023-08-23,1952,14,28,13,1.22,0.68,15.86,8.84,7.02,Entregado,2.0,2023-08-21,8
371,100123,20250312,2025-03-13,50,10,14,9,2.97,1.79,26.73,16.11,10.62,Entregado,1.0,2025-03-12,3
372,100124,20240319,2024-03-23,1365,10,2,4,1.88,0.92,7.52,3.68,3.84,Incidencia,4.0,2024-03-19,3
373,100125,20221003,2022-10-06,1636,11,5,3,2.19,0.79,6.57,2.37,4.2,Entregado,3.0,2022-10-03,10
374,100126,20211202,2021-12-03,821,10,22,2,5.89,2.57,11.78,5.14,6.64,Entregado,1.0,2021-12-02,12
375,100126,20211202,2021-12-03,821,10,23,8,5.17,2.71,41.36,21.68,19.68,Entregado,1.0,2021-12-02,12
376,100126,20211202,2021-12-03,821,10,12,5,2.54,1.32,12.7,6.6,6.1,Entregado,1.0,2021-12-02,12
377,100126,20211202,2021-12-03,821,10,9,8,4.51,1.63,36.08,13.04,23.04,Entregado,1.0,2021-12-02,12
378,100127,20220907,2022-09-09,1350,14,6,8,5.2,2.27,41.6,18.16,23.44,Entregado,2.0,2022-09-07,9
379,100128,20230807,2023-08-10,333,16,5,8,2.19,0.79,17.52,6.32,11.2,Entregado,3.0,2023-08-07,8
380,100128,20230807,2023-08-10,333,16,2,7,1.88,0.92,13.16,6.44,6.72,Entregado,3.0,2023-08-07,8
381,100128,20230807,2023-08-10,333,16,17,6,2.85,1.2,17.1,7.2,9.9,Entregado,3.0,2023-08-07,8
382,100129,20220405,2022-04-08,862,10,5,4,2.19,0.79,8.76,3.16,5.6,Entregado,3.0,2022-04-05,4
383,100129,20220405,2022-04-08,862,10,2,9,1.88,0.92,16.92,8.28,8.64,Entregado,3.0,2022-04-05,4
384,100129,20220405,2022-04-08,862,10,17,7,2.85,1.2,19.95,8.4,11.55,Entregado,3.0,2022-04-05,4
385,100130,20240123,2024-01-25,706,15,6,2,5.2,2.27,10.4,4.54,5.86,Entregado,2.0,2024-01-23,1
386,100130,20240123,2024-01-25,706,15,18,8,3.38,1.58,27.04,12.64,14.4,Entregado,2.0,2024-01-23,1
387,100130,20240123,2024-01-25,706,15,20,2,2.98,1.26,5.96,2.52,3.44,Entregado,2.0,2024-01-23,1
388,100130,20240123,2024-01-25,706,15,3,12,2.51,0.94,30.12,11.28,18.84,Entregado,2.0,2024-01-23,1
389,100131,20240621,2024-06-23,887,8,28,6,1.22,0.68,7.32,4.08,3.24,Entregado,2.0,2024-06-21,6
390,100131,20240621,2024-06-23,887,8,12,8,2.54,1.32,20.32,10.56,9.76,Entregado,2.0,2024-06-21,6
391,100132,20251212,2025-12-15,347,11,10,14,2.73,1.51,38.22,21.14,17.08,Entregado,3.0,2025-12-12,12
392,100132,20251212,2025-12-15,347,11,22,12,5.89,2.57,70.68,30.84,39.84,Entregado,3.0,2025-12-12,12
393,100132,20251212,2025-12-15,347,11,18,19,3.38,1.58,64.22,30.02,34.2,Entregado,3.0,2025-12-12,12
394,100132,20251212,2025-12-15,347,11,14,15,2.97,1.79,44.55,26.85,17.7,Entregado,3.0,2025-12-12,12
395,100133,20220818,2022-08-21,73,8,26,10,1.47,0.56,14.7,5.6,9.1,Entregado,3.0,2022-08-18,8
396,100133,20220818,2022-08-21,73,8,11,11,3.07,1.49,33.77,16.39,17.38,Entregado,3.0,2022-08-18,8
397,100133,20220818,2022-08-21,73,8,17,7,2.85,1.2,19.95,8.4,11.55,Entregado,3.0,2022-08-18,8
398,100133,20220818,2022-08-21,73,8,20,8,2.98,1.26,23.84,10.08,13.76,Entregado,3.0,2022-08-18,8
399,100133,20220818,2022-08-21,73,8,18,9,3.38,1.58,30.42,14.22,16.2,Entregado,3.0,2022-08-18,8
400,100133,20220818,2022-08-21,73,8,24,3,3.67,2.07,11.01,6.21,4.8,Entregado,3.0,2022-08-18,8
401,100134,20240612,2024-06-14,1702,10,27,9,2.28,0.94,20.52,8.46,12.06,Entregado,2.0,2024-06-12,6
402,100134,20240612,2024-06-14,1702,10,2,7,1.88,0.92,13.16,6.44,6.72,Entregado,2.0,2024-06-12,6
403,100134,20240612,2024-06-14,1702,10,18,6,3.38,1.58,20.28,9.48,10.8,Entregado,2.0,2024-06-12,6
404,100135,20220406,2022-04-08,1199,8,2,4,1.88,0.92,7.52,3.68,3.84,Entregado,2.0,2022-04-06,4
405,100135,20220406,2022-04-08,1199,8,3,3,2.51,0.94,7.53,2.82,4.71,Entregado,2.0,2022-04-06,4
406,100135,20220406,2022-04-08,1199,8,22,8,5.89,2.57,47.12,20.56,26.56,Entregado,2.0,2022-04-06,4
407,100136,20211103,2021-11-04,185,10,5,7,2.19,0.79,15.33,5.53,9.8,Entregado,1.0,2021-11-03,11
408,100136,20211103,2021-11-04,185,10,22,8,5.89,2.57,47.12,20.56,26.56,Entregado,1.0,2021-11-03,11
409,100136,20211103,2021-11-04,185,10,10,8,2.73,1.51,21.84,12.08,9.76,Entregado,1.0,2021-11-03,11
410,100137,20230512,2023-05-13,1978,8,24,9,3.67,2.07,33.03,18.63,14.4,Entregado,1.0,2023-05-12,5
411,100137,20230512,2023-05-13,1978,8,22,8,5.89,2.57,47.12,20.56,26.56,Entregado,1.0,2023-05-12,5
412,100137,20230512,2023-05-13,1978,8,12,10,2.54,1.32,25.4,13.2,12.2,Entregado,1.0,2023-05-12,5
413,100137,20230512,2023-05-13,1978,8,11,10,3.07,1.49,30.7,14.9,15.8,Entregado,1.0,2023-05-12,5
414,100137,20230512,2023-05-13,1978,8,26,11,1.47,0.56,16.17,6.16,10.01,Entregado,1.0,2023-05-12,5
415,100137,20230512,2023-05-13,1978,8,2,9,1.88,0.92,16.92,8.28,8.64,Entregado,1.0,2023-05-12,5
416,100138,20251210,2025-12-15,1608,17,20,9,2.98,1.26,26.82,11.34,15.48,Incidencia,5.0,2025-12-10,12
417,100139,20210908,2021-09-10,155,11,1,4,2.27,1.15,9.08,4.6,4.48,Entregado,2.0,2021-09-08,9
418,100139,20210908,2021-09-10,155,11,10,3,2.73,1.51,8.19,4.53,3.66,Entregado,2.0,2021-09-08,9
419,100140,20240911,2024-09-13,1463,13,4,8,2.04,1.15,16.32,9.2,7.12,Entregado,2.0,2024-09-11,9
420,100140,20240911,2024-09-13,1463,13,16,7,2.1,0.81,14.7,5.67,9.03,Entregado,2.0,2024-09-11,9
421,100140,20240911,2024-09-13,1463,13,11,19,3.07,1.49,58.33,28.31,30.02,Entregado,2.0,2024-09-11,9
422,100140,20240911,2024-09-13,1463,13,14,20,2.97,1.79,59.4,35.8,23.6,Entregado,2.0,2024-09-11,9
423,100141,20240904,2024-09-07,1176,16,18,7,3.38,1.58,23.66,11.06,12.6,Entregado,3.0,2024-09-04,9
424,100141,20240904,2024-09-07,1176,16,22,9,5.89,2.57,53.01,23.13,29.88,Entregado,3.0,2024-09-04,9
425,100141,20240904,2024-09-07,1176,16,15,7,4.1,1.66,28.7,11.62,17.08,Entregado,3.0,2024-09-04,9
426,100141,20240904,2024-09-07,1176,16,1,7,2.27,1.15,15.89,8.05,7.84,Entregado,3.0,2024-09-04,9
427,100142,20230303,2023-03-04,631,11,23,4,5.17,2.71,20.68,10.84,9.84,Entregado,1.0,2023-03-03,3
428,100142,20230303,2023-03-04,631,11,24,3,3.67,2.07,11.01,6.21,4.8,Entregado,1.0,2023-03-03,3
429,100142,20230303,2023-03-04,631,11,15,7,4.1,1.66,28.7,11.62,17.08,Entregado,1.0,2023-03-03,3
430,100143,20230727,2023-07-28,891,10,15,11,4.1,1.66,45.1,18.26,26.84,Entregado,1.0,2023-07-27,7
431,100143,20230727,2023-07-28,891,10,27,3,2.28,0.94,6.84,2.82,4.02,Entregado,1.0,2023-07-27,7
432,100143,20230727,2023-07-28,891,10,28,7,1.22,0.68,8.54,4.76,3.78,Entregado,1.0,2023-07-27,7
433,100143,20230727,2023-07-28,891,10,26,10,1.47,0.56,14.7,5.6,9.1,Entregado,1.0,2023-07-27,7
434,100143,20230727,2023-07-28,891,10,5,12,2.19,0.79,26.28,9.48,16.8,Entregado,1.0,2023-07-27,7
435,100144,20220726,2022-07-29,745,15,20,4,2.98,1.26,11.92,5.04,6.88,Entregado,3.0,2022-07-26,7
436,100144,20220726,2022-07-29,745,15,18,8,3.38,1.58,27.04,12.64,14.4,Entregado,3.0,2022-07-26,7
437,100144,20220726,2022-07-29,745,15,17,9,2.85,1.2,25.65,10.8,14.85,Entregado,3.0,2022-07-26,7
438,100145,20250704,2025-07-06,1006,17,25,6,3.77,2.3,22.62,13.8,8.82,Entregado,2.0,2025-07-04,7
439,100145,20250704,2025-07-06,1006,17,16,7,2.1,0.81,14.7,5.67,9.03,Entregado,2.0,2025-07-04,7
440,100145,20250704,2025-07-06,1006,17,19,11,2.13,1.26,23.43,13.86,9.57,Entregado,2.0,2025-07-04,7
441,100146,20220614,2022-06-17,1980,13,15,3,4.1,1.66,12.3,4.98,7.32,Entregado,3.0,2022-06-14,6
442,100146,20220614,2022-06-17,1980,13,5,9,2.19,0.79,19.71,7.11,12.6,Entregado,3.0,2022-06-14,6
443,100146,20220614,2022-06-17,1980,13,23,5,5.17,2.71,25.85,13.55,12.3,Entregado,3.0,2022-06-14,6
