productividad_id,fecha_id,empleado_id,pedidos_gestionados,importe_vendido,objetivo_diario,cumplimiento_pct
665,20210513,12,4,419.97,769,54.61
666,20210513,13,1,90.28,1650,5.47
667,20210513,14,2,238.06,857,27.78
668,20210513,15,2,126.69,1107,11.44
669,20210513,16,1,54.08,1045,5.18
670,20210513,17,2,46.63,1223,3.81
671,20210514,8,2,259.04,731,35.44
672,20210514,9,1,62.52,897,6.97
673,20210514,10,1,187.27,649,28.86
674,20210514,11,1,71.4,870,8.21
675,20210514,12,2,219.57,1760,12.48
676,20210514,13,3,153.57999999999998,1674,9.17
677,20210514,15,2,220.64,1533,14.39
678,20210514,16,3,459.28,1619,28.37
679,20210514,17,1,77.11,622,12.4
680,20210517,8,5,738.52,759,97.3
681,20210517,9,3,231.65,1372,16.88
682,20210517,10,3,200.77,636,31.57
683,20210517,11,1,80.2,893,8.98
684,20210517,12,2,182.11,896,20.32
685,20210517,13,3,213.08,1036,20.57
686,20210517,14,2,477.87,1671,28.6
687,20210517,15,2,113.3,1703,6.65
688,20210517,16,1,66.48,1036,6.42
689,20210518,8,5,393.5,616,63.88
690,20210518,9,2,106.05,827,12.82
691,20210518,10,1,34.010000000000005,638,5.33
692,20210518,11,5,352.03,1267,27.78
693,20210518,13,1,110.53,652,16.95
694,20210518,14,1,105.03,992,10.59
695,20210518,15,5,555.4200000000001,1290,43.06
696,20210518,16,1,148.60000000000002,840,17.69
697,20210518,17,1,56.41,1582,3.57
698,20210519,8,3,155.6,901,17.27
699,20210519,9,2,152.65,1683,9.07
700,20210519,10,1,41.11,676,6.08
701,20210519,11,3,220.53,1275,17.3
702,20210519,12,1,69.0,1758,3.92
703,20210519,13,2,131.73000000000002,1036,12.72
704,20210519,15,3,311.62,1357,22.96
705,20210519,16,1,144.87,670,21.62
706,20210520,8,2,255.2,1378,18.52
707,20210520,9,1,107.37,1247,8.61
708,20210520,10,1,84.35,659,12.8
709,20210520,11,3,274.57,1026,26.76
710,20210520,12,3,266.61,1329,20.06
711,20210520,13,1,83.45,1471,5.67
712,20210520,14,2,212.04,1553,13.65
713,20210520,15,2,241.55,1337,18.07
714,20210520,16,3,392.92,1148,34.23
715,20210521,8,1,112.08,1297,8.64
716,20210521,9,3,255.43,1609,15.88
717,20210521,10,1,104.86,1708,6.14
718,20210521,11,3,204.87,864,23.71
719,20210521,12,1,24.44,613,3.99
720,20210521,13,2,158.82999999999998,1408,11.28
721,20210521,14,1,64.64,1238,5.22
722,20210521,15,3,189.32,1702,11.12
723,20210521,16,1,143.84,618,23.28
724,20210524,8,2,195.11,1191,16.38
725,20210524,9,2,445.85,1644,27.12
726,20210524,10,1,85.5,733,11.66
727,20210524,11,1,33.02,906,3.64
728,20210524,15,3,169.22,1675,10.1
729,20210524,17,1,11.59,1759,0.66
730,20210525,8,3,118.03,883,13.37
731,20210525,10,2,219.9,722,30.46
732,20210525,13,1,56.64,1152,4.92
733,20210525,14,1,29.590000000000003,1489,1.99
734,20210525,15,3,360.73,983,36.7
735,20210525,16,1,38.04,644,5.91
736,20210525,17,1,194.27,1384,14.04
737,20210526,8,1,71.94,804,8.95
738,20210526,10,1,112.23,972,11.55
739,20210526,11,1,91.62,769,11.91
740,20210526,12,1,8.2,1788,0.46
741,20210526,14,2,276.77,1121,24.69
742,20210526,15,4,541.59,1191,45.47
743,20210526,16,2,199.24,660,30.19
744,20210527,8,4,166.63,1014,16.43
745,20210527,9,3,182.98,1124,16.28
746,20210527,10,2,296.96,952,31.19
747,20210527,11,1,48.38,1744,2.77
748,20210527,12,1,117.87,1714,6.88
749,20210527,13,2,194.36,623,31.2
750,20210527,15,1,88.55,898,9.86
751,20210527,16,2,177.31,1518,11.68
752,20210528,8,1,75.14,783,9.6
753,20210528,10,1,56.86,784,7.25
754,20210528,11,4,557.7,776,71.87
755,20210528,12,4,134.48000000000002,1631,8.25
756,20210528,13,1,113.85,1502,7.58
757,20210528,14,2,186.81,1122,16.65
758,20210528,15,5,535.24,970,55.18
759,20210528,17,2,263.76,862,30.6
760,20210531,8,3,312.03,1682,18.55
761,20210531,9,6,776.68,1050,73.97
762,20210531,10,1,59.93,1649,3.63
763,20210531,11,1,269.0,1313,20.49
764,20210531,12,2,230.22,1595,14.43
765,20210531,14,3,263.04,1318,19.96
766,20210531,15,2,453.64,1618,28.04
767,20210601,8,4,740.24,1545,47.91
768,20210601,9,1,149.1,1223,12.19
769,20210601,10,2,136.63,1105,12.36
770,20210601,11,1,84.56,678,12.47
771,20210601,15,3,254.96,1202,21.21
772,20210601,16,1,76.93,1751,4.39
773,20210601,17,1,275.87,1518,18.17
774,20210602,8,3,319.8,931,34.35
775,20210602,9,2,108.89,1657,6.57
776,20210602,11,1,62.75,799,7.85
777,20210602,12,4,780.85,1122,69.59
778,20210602,13,3,276.02,1518,18.18
779,20210602,14,2,156.09,764,20.43
780,20210602,15,1,34.86,661,5.27
781,20210602,17,1,87.39,1129,7.74
782,20210603,8,5,271.11,1485,18.26
783,20210603,9,1,4.88,696,0.7
784,20210603,10,2,84.73,849,9.98
785,20210603,11,2,227.42,1099,20.69
786,20210603,12,3,175.94,626,28.11
787,20210603,14,1,11.35,1015,1.12
788,20210603,15,3,305.42,1642,18.6
789,20210603,16,3,264.44,932,28.37
790,20210603,17,2,67.92999999999999,797,8.52
791,20210604,8,2,49.82,1524,3.27
792,20210604,9,3,345.97,1685,20.53
793,20210604,10,2,127.51,1417,9.0
794,20210604,11,3,216.84,1016,21.34
795,20210604,13,1,262.49,1389,18.9
796,20210604,14,2,78.12,964,8.1
797,20210604,16,1,25.68,1080,2.38
798,20210604,17,1,67.4,1222,5.52
799,20210607,8,2,311.44,1035,30.09
800,20210607,9,2,233.96,1328,17.62
801,20210607,11,1,224.82,1020,22.04
802,20210607,12,2,148.23000000000002,1724,8.6
803,20210607,15,2,74.18,895,8.29
804,20210608,9,3,111.05,1316,8.44
805,20210608,11,4,209.44,1476,14.19
806,20210608,12,1,84.86,1477,5.75
807,20210608,13,1,115.26,1172,9.83
808,20210608,14,2,312.82,1039,30.11
809,20210608,15,2,98.27,990,9.93
810,20210609,8,4,506.36,1736,29.17
811,20210609,11,4,585.57,679,86.24
812,20210609,13,1,46.31,884,5.24
813,20210609,14,2,213.83,1128,18.96
814,20210609,15,1,77.51,1162,6.67
815,20210609,16,1,41.36,1568,2.64
816,20210609,17,1,53.95,1236,4.36
817,20210610,9,5,254.53,817,31.15
818,20210610,11,6,331.63,1113,29.8
819,20210610,13,3,579.12,1283,45.14
820,20210610,14,1,133.53,1797,7.43
821,20210610,15,6,387.86,999,38.82
822,20210611,8,2,126.45,705,17.94
823,20210611,9,1,42.17,1353,3.12
824,20210611,12,3,245.68,1028,23.9
825,20210611,13,1,44.85,1658,2.71
826,20210611,14,1,115.57,1116,10.36
827,20210611,15,7,600.3100000000001,1690,35.52
828,20210614,8,4,363.76,1718,21.17
829,20210614,9,3,255.01,1009,25.27
830,20210614,12,1,23.56,1576,1.49
831,20210614,13,1,83.46,1173,7.12
832,20210614,14,3,181.67,1120,16.22
833,20210614,15,3,381.86,983,38.85
834,20210614,16,1,101.68,1525,6.67
835,20210615,8,1,28.96,1744,1.66
836,20210615,9,3,326.61,1092,29.91
837,20210615,10,1,87.8,872,10.07
838,20210615,11,2,208.56,1768,11.8
839,20210615,12,3,849.19,1189,71.42
840,20210615,13,2,320.93,889,36.1
841,20210615,15,1,81.82,1095,7.47
842,20210615,16,2,348.73,1552,22.47
843,20210616,8,4,276.95000000000005,1413,19.6
844,20210616,9,2,147.97,1447,10.23
845,20210616,10,2,89.28,1743,5.12
846,20210616,11,3,396.7,1570,25.27
847,20210616,15,5,246.07,1023,24.05
848,20210616,17,1,27.24,831,3.28
849,20210617,8,2,136.47,1602,8.52
850,20210617,10,3,310.67,1140,27.25
851,20210617,11,4,288.72,607,47.57
852,20210617,13,1,81.81,1208,6.77
853,20210617,14,1,106.04,1472,7.2
854,20210617,15,1,96.06,1767,5.44
855,20210617,17,2,205.17,1430,14.35
856,20210618,8,1,22.86,1319,1.73
857,20210618,9,1,82.9,1239,6.69
858,20210618,10,1,112.35,1109,10.13
859,20210618,11,1,103.65,1496,6.93
860,20210618,12,1,109.04,827,13.19
861,20210618,13,1,101.12,1426,7.09
862,20210618,15,5,598.07,947,63.15
863,20210618,17,1,34.69,1577,2.2
864,20210621,8,2,71.02,1191,5.96
865,20210621,9,1,75.08,1351,5.56
866,20210621,10,1,58.1,780,7.45
867,20210621,11,1,21.23,927,2.29
868,20210621,12,1,101.72,1289,7.89
869,20210621,14,1,114.0,1593,7.16
870,20210621,15,4,387.35,1109,34.93
871,20210621,17,1,86.0,1584,5.43
872,20210622,8,1,82.63999999999999,1255,6.58
873,20210622,9,4,255.38,1641,15.56
874,20210622,10,1,157.0,1487,10.56
875,20210622,11,1,52.87,1016,5.2
876,20210622,13,1,67.75999999999999,755,8.97
877,20210622,14,2,132.34,1656,7.99
878,20210622,15,4,372.74,1424,26.18
879,20210622,16,1,37.35,1315,2.84
880,20210623,9,2,157.34,1155,13.62
881,20210623,10,2,301.69,780,38.68
882,20210623,11,1,184.31,651,28.31
883,20210623,12,3,269.99,658,41.03
884,20210623,15,1,95.17,1104,8.62
885,20210623,16,1,58.74,1294,4.54
886,20210623,17,1,27.04,1575,1.72
887,20210624,8,4,355.11,1682,21.11
888,20210624,9,2,210.23,664,31.66
889,20210624,10,3,630.6,1529,41.24
890,20210624,11,1,122.0,745,16.38
891,20210624,12,2,66.42,631,10.53
892,20210624,13,3,163.47,1198,13.65
893,20210624,14,4,292.41,1367,21.39
894,20210624,15,2,674.5899999999999,1621,41.62
895,20210625,8,5,492.1,1264,38.93
896,20210625,9,1,62.84,656,9.58
897,20210625,10,4,614.79,1294,47.51
898,20210625,11,3,179.82,899,20.0
899,20210625,12,2,296.95,801,37.07
900,20210625,13,4,193.02,1354,14.26
901,20210625,14,1,50.67,1761,2.88
902,20210625,16,2,206.12,1776,11.61
903,20210628,8,2,138.35,1050,13.18
904,20210628,9,7,431.45,1204,35.83
905,20210628,10,2,305.81,1733,17.65
906,20210628,11,1,70.96,755,9.4
907,20210628,15,3,367.49,1027,35.78
908,20210628,16,1,78.59,1261,6.23
909,20210629,8,3,732.41,1395,52.5
910,20210629,10,3,395.38,1693,23.35
911,20210629,11,1,45.6,1723,2.65
912,20210629,12,2,135.41,687,19.71
913,20210629,14,1,78.75999999999999,1552,5.07
914,20210629,16,1,289.12,1659,17.43
915,20210629,17,1,51.89,639,8.12
916,20210630,8,2,106.39,1113,9.56
917,20210630,9,5,522.06,1154,45.24
918,20210630,10,1,73.58,1627,4.52
919,20210630,11,4,785.14,1290,60.86
920,20210630,12,2,213.48,680,31.39
921,20210630,13,1,85.72,1568,5.47
922,20210630,15,1,210.84,920,22.92
923,20210630,16,1,60.74,623,9.75
924,20210701,8,1,73.18,1347,5.43
925,20210701,9,1,64.7,1423,4.55
926,20210701,13,2,131.4,1352,9.72
927,20210701,14,1,54.260000000000005,1645,3.3
928,20210701,15,1,20.110000000000003,1645,1.22
929,20210702,8,5,417.47,1614,25.87
930,20210702,10,1,69.78,1603,4.35
931,20210702,11,1,72.0,998,7.21
932,20210702,14,1,3.76,1082,0.35
933,20210702,15,1,266.61,1421,18.76
934,20210702,16,1,29.480000000000004,808,3.65
935,20210705,8,3,220.16,1321,16.67
936,20210705,9,2,155.66,1489,10.45
937,20210705,10,3,431.36,1029,41.92
938,20210705,11,1,37.06,1151,3.22
939,20210705,12,1,56.06,1084,5.17
940,20210705,15,3,320.54,928,34.54
941,20210705,16,4,470.02,1547,30.38
942,20210706,8,1,86.51,1785,4.85
943,20210706,11,2,153.07,904,16.93
944,20210706,12,1,67.4,1075,6.27
945,20210706,13,3,311.92,981,31.8
946,20210706,14,2,252.07,881,28.61
947,20210706,15,3,527.0,1111,47.43
948,20210706,16,2,396.67,872,45.49
949,20210707,8,2,137.1,1678,8.17
950,20210707,9,1,35.57,1267,2.81
951,20210707,10,1,203.81,623,32.71
952,20210707,12,1,20.0,1754,1.14
953,20210707,14,2,124.33,695,17.89
954,20210707,15,2,107.55,1602,6.71
955,20210707,16,2,149.1,927,16.08
956,20210707,17,2,86.1,1525,5.65
957,20210708,8,3,185.26,1360,13.62
958,20210708,9,1,24.6,1269,1.94
959,20210708,10,1,70.91,1183,5.99
960,20210708,12,3,311.11,789,39.43
961,20210708,13,2,137.21,808,16.98
962,20210708,16,1,50.43,1330,3.79
963,20210708,17,2,41.25,728,5.67
964,20210709,8,2,160.23,1200,13.35
965,20210709,10,4,375.63,770,48.78
966,20210709,11,1,53.3,619,8.61
967,20210709,12,1,101.02,906,11.15
968,20210709,13,1,95.73,799,11.98
969,20210709,15,4,272.6,793,34.38
970,20210709,16,3,383.5,1512,25.36
971,20210712,9,1,48.39,1621,2.99
972,20210712,10,2,64.78999999999999,1219,5.32
973,20210712,11,5,644.61,839,76.83
974,20210712,13,2,310.52,1667,18.63
975,20210712,14,2,133.23000000000002,1718,7.75
976,20210712,15,1,85.05000000000001,918,9.26
977,20210712,16,2,188.93,1185,15.94
978,20210713,8,1,358.28,1653,21.67
979,20210713,9,2,91.92,658,13.97
980,20210713,12,3,149.56,1211,12.35
981,20210713,14,1,11.56,1296,0.89
982,20210713,15,1,233.79,1688,13.85
983,20210713,16,1,84.25,1576,5.35
984,20210713,17,1,36.14,1689,2.14
985,20210714,8,1,238.81,1364,17.51
986,20210714,9,1,117.34,763,15.38
987,20210714,10,1,56.58,871,6.5
988,20210714,12,2,208.17,1696,12.27
989,20210714,13,4,654.61,1551,42.21
990,20210714,14,1,42.48,1086,3.91
991,20210714,16,1,37.95,1181,3.21
992,20210715,8,1,107.69,1198,8.99
993,20210715,10,3,295.13,1740,16.96
994,20210715,12,1,61.35,1590,3.86
995,20210715,13,1,42.88,1638,2.62
996,20210715,14,1,131.4,959,13.7
997,20210715,15,5,1034.8,1779,58.17
998,20210715,16,1,57.67,925,6.23
999,20210715,17,1,30.33,628,4.83
1000,20210716,8,3,71.07,1587,4.48
1001,20210716,9,1,127.08,830,15.31
1002,20210716,10,1,507.17,1795,28.25
1003,20210716,12,1,11.88,1589,0.75
1004,20210716,13,2,189.82,1165,16.29
1005,20210716,14,1,4.38,739,0.59
1006,20210716,15,2,205.15,1790,11.46
1007,20210716,16,1,22.59,1555,1.45
1008,20210719,8,4,335.67,1497,22.42
1009,20210719,9,1,56.24,1390,4.05
1010,20210719,10,4,408.5,673,60.7
1011,20210719,11,1,150.65,1722,8.75
1012,20210719,15,3,317.09,1401,22.63
1013,20210719,16,1,147.26999999999998,1757,8.38
1014,20210720,8,4,284.19,1611,17.64
1015,20210720,9,1,29.18,1768,1.65
1016,20210720,10,1,210.18,1154,18.21
1017,20210720,11,1,51.370000000000005,1008,5.1
1018,20210720,12,2,411.58,1199,34.33
1019,20210720,13,1,526.02,782,67.27
1020,20210720,14,1,68.93,1471,4.69
1021,20210720,15,5,219.91,1074,20.48
1022,20210720,16,2,383.71,1399,27.43
1023,20210720,17,1,33.8,1478,2.29
1024,20210721,9,2,45.12,1225,3.68
1025,20210721,10,2,216.29,1686,12.83
1026,20210721,11,3,265.0,1051,25.21
1027,20210721,13,3,278.62,1659,16.79
1028,20210721,14,1,40.58,1162,3.49
1029,20210721,15,1,32.13,763,4.21
1030,20210721,16,3,156.39,1748,8.95
1031,20210722,9,2,169.39,1384,12.24
1032,20210722,10,2,267.48,1287,20.78
1033,20210722,11,1,116.1,1142,10.17
1034,20210722,12,3,250.45,1475,16.98
1035,20210722,13,1,41.61,1123,3.71
1036,20210722,15,2,91.16,1324,6.89
1037,20210722,16,2,156.47,1623,9.64
1038,20210722,17,2,192.72000000000003,622,30.98
1039,20210723,8,5,320.04,639,50.08
1040,20210723,9,3,114.57,693,16.53
1041,20210723,10,6,444.26,1316,33.76
1042,20210723,11,1,64.74,1551,4.17
1043,20210723,13,1,34.8,1480,2.35
1044,20210723,14,1,28.15,749,3.76
1045,20210723,15,2,105.94,1472,7.2
1046,20210723,16,1,44.02,977,4.51
1047,20210726,8,2,122.45,979,12.51
1048,20210726,9,3,300.7,1514,19.86
1049,20210726,10,3,355.56,1617,21.99
1050,20210726,11,2,146.91,1349,10.89
1051,20210726,16,1,21.52,1709,1.26
1052,20210727,8,2,142.23000000000002,621,22.9
1053,20210727,9,3,201.63,1455,13.86
1054,20210727,10,2,253.83,1338,18.97
1055,20210727,11,1,65.78,1781,3.69
1056,20210727,14,3,222.45,1702,13.07
1057,20210727,15,4,645.81,642,100.59
1058,20210728,9,1,35.18,1002,3.51
1059,20210728,10,2,283.0,633,44.71
1060,20210728,11,1,316.3,613,51.6
1061,20210728,12,1,106.95,672,15.92
1062,20210728,13,1,143.06,745,19.2
1063,20210728,14,1,65.78,1253,5.25
1064,20210728,15,1,52.67,874,6.03
1065,20210728,16,1,76.65,842,9.1
1066,20210729,9,3,569.58,1780,32.0
1067,20210729,10,2,48.650000000000006,1703,2.86
1068,20210729,11,1,134.0,919,14.58
1069,20210729,12,1,33.17,831,3.99
1070,20210729,13,1,69.05000000000001,1569,4.4
1071,20210729,14,1,48.38,1298,3.73
1072,20210729,15,2,118.44,1585,7.47
1073,20210729,16,3,207.3,908,22.83
1074,20210729,17,1,71.83,1134,6.33
1075,20210730,8,2,89.81,1783,5.04
1076,20210730,9,1,235.54,1067,22.07
1077,20210730,10,2,176.42,1438,12.27
1078,20210730,11,1,79.14,817,9.69
1079,20210730,13,1,18.83,1016,1.85
1080,20210730,14,1,65.52,1185,5.53
1081,20210730,15,2,129.52,867,14.94
1082,20210730,16,2,74.16,1785,4.15
1083,20210802,8,4,267.24,1367,19.55
1084,20210802,9,3,151.17,1695,8.92
1085,20210802,10,1,54.68000000000001,1030,5.31
1086,20210802,12,1,53.38,1714,3.11
1087,20210802,15,2,90.3,1651,5.47
1088,20210802,16,2,46.83,1345,3.48
1089,20210803,8,1,48.94,1143,4.28
1090,20210803,9,3,153.74,1258,12.22
1091,20210803,10,3,773.79,867,89.25
1092,20210803,11,1,27.74,899,3.09
1093,20210803,12,1,49.83,918,5.43
1094,20210803,14,1,117.8,1786,6.6
1095,20210803,15,1,40.27,1789,2.25
1096,20210804,8,1,44.27,935,4.73
1097,20210804,9,3,262.85,1413,18.6
1098,20210804,10,1,155.92000000000002,906,17.21
1099,20210804,11,2,49.55,1217,4.07
1100,20210804,12,2,153.5,1790,8.58
1101,20210804,14,1,78.63,1443,5.45
1102,20210804,15,1,314.22,1593,19.73
1103,20210804,16,1,182.39,792,23.03
1104,20210805,9,3,248.6,883,28.15
1105,20210805,10,2,172.84,1694,10.2
1106,20210805,11,2,231.95,1731,13.4
1107,20210805,12,4,302.77,1701,17.8
1108,20210805,13,1,51.52,639,8.06
1109,20210805,15,1,37.74,972,3.88
1110,20210805,16,2,366.97,1797,20.42
1111,20210806,8,4,180.2,939,19.19
1112,20210806,10,2,162.59,1574,10.33
1113,20210806,11,3,138.63,921,15.05
1114,20210806,12,2,172.2,1616,10.66
1115,20210806,13,2,99.6,1000,9.96
1116,20210806,14,1,25.08,1561,1.61
1117,20210806,15,5,382.88,910,42.07
1118,20210806,16,1,170.32,832,20.47
1119,20210809,8,6,711.17,1054,67.47
1120,20210809,9,1,86.28,692,12.47
1121,20210809,10,5,461.69,713,64.75
1122,20210809,12,1,152.43,920,16.57
1123,20210809,13,3,231.93,607,38.21
1124,20210809,14,2,371.23,1571,23.63
1125,20210809,16,2,271.03,1339,20.24
1126,20210809,17,1,71.77000000000001,1144,6.27
1127,20210810,8,3,117.06,1450,8.07
1128,20210810,10,1,255.48,1784,14.32
1129,20210810,11,1,35.56,1547,2.3
1130,20210810,12,2,228.83,1648,13.89
1131,20210810,15,1,136.3,879,15.51
1132,20210810,16,2,193.2,1269,15.22
1133,20210811,8,4,241.02,1105,21.81
1134,20210811,9,2,164.4,1514,10.86
1135,20210811,10,3,251.58,1239,20.31
1136,20210811,11,1,39.8,829,4.8
1137,20210811,12,2,135.56,1222,11.09
1138,20210811,13,6,226.71,758,29.91
1139,20210811,14,1,33.9,1370,2.47
1140,20210811,15,4,244.38,1032,23.68
1141,20210811,16,1,403.58,1497,26.96
1142,20210812,8,4,501.25,1324,37.86
1143,20210812,9,4,228.9,999,22.91
1144,20210812,11,1,29.45,1243,2.37
1145,20210812,12,1,102.82,648,15.87
1146,20210812,13,1,392.94,1160,33.87
1147,20210812,14,3,247.68,820,30.2
1148,20210812,15,3,151.77,859,17.67
1149,20210812,16,2,195.84,1529,12.81
1150,20210813,8,1,94.1,1538,6.12
1151,20210813,9,6,505.15,1123,44.98
1152,20210813,10,4,435.24,1679,25.92
1153,20210813,11,2,238.73,1354,17.63
1154,20210813,12,1,42.45,1230,3.45
1155,20210813,15,3,631.98,1325,47.7
1156,20210813,16,2,81.33,845,9.62
1157,20210813,17,2,276.0,815,33.87
1158,20210816,9,1,68.86,1076,6.4
1159,20210816,10,2,249.02,1780,13.99
1160,20210816,11,2,104.91,921,11.39
1161,20210816,12,2,155.1,634,24.46
1162,20210816,15,2,260.07,1483,17.54
1163,20210816,16,3,283.46000000000004,632,44.85
1164,20210817,8,1,74.45,1737,4.29
1165,20210817,9,1,18.83,807,2.33
1166,20210817,10,3,625.12,1238,50.49
1167,20210817,11,4,118.3,1784,6.63
1168,20210817,12,1,110.82,1329,8.34
1169,20210817,14,1,16.71,615,2.72
1170,20210817,15,2,136.87,1738,7.88
1171,20210817,16,1,179.28,702,25.54
1172,20210817,17,2,134.36,1392,9.65
1173,20210818,8,1,321.46000000000004,1033,31.12
1174,20210818,9,2,173.33,1786,9.7
1175,20210818,10,3,253.26,1719,14.73
1176,20210818,11,2,74.49000000000001,817,9.12
1177,20210818,12,1,84.30000000000001,619,13.62
1178,20210818,13,1,143.9,1552,9.27
1179,20210818,14,1,208.3,1069,19.49
1180,20210818,15,1,21.33,603,3.54
1181,20210819,8,2,369.17,1510,24.45
1182,20210819,10,3,377.63,730,51.73
1183,20210819,11,2,120.28,864,13.92
1184,20210819,12,1,126.02,1373,9.18
1185,20210819,13,2,117.58,1177,9.99
1186,20210819,14,1,25.5,722,3.53
1187,20210819,15,3,558.33,1702,32.8
1188,20210820,8,1,28.66,1315,2.18
1189,20210820,10,1,41.14,1730,2.38
1190,20210820,12,3,191.04,623,30.66
1191,20210820,13,1,45.15,1550,2.91
1192,20210820,15,3,273.22,1582,17.27
1193,20210820,16,1,31.96,614,5.21
1194,20210820,17,1,42.56,1294,3.29
1195,20210823,8,1,19.96,947,2.11
1196,20210823,9,4,310.18,1631,19.02
1197,20210823,11,1,81.35,701,11.6
1198,20210823,14,2,176.91,993,17.82
1199,20210823,15,2,193.8,1786,10.85
1200,20210823,16,1,266.0,1221,21.79
1201,20210823,17,1,75.28,1771,4.25
1202,20210824,8,5,764.6,1355,56.43
1203,20210824,9,2,139.9,1517,9.22
1204,20210824,10,2,50.59,1674,3.02
1205,20210824,11,3,231.31,1130,20.47
1206,20210824,12,2,117.75,1006,11.7
1207,20210824,13,1,47.150000000000006,1151,4.1
1208,20210824,14,1,179.06,1582,11.32
1209,20210824,15,4,546.13,1138,47.99
1210,20210824,16,2,201.58,1580,12.76
1211,20210825,8,3,171.03,1125,15.2
1212,20210825,9,2,430.23,1277,33.69
1213,20210825,10,2,138.14,1118,12.36
1214,20210825,11,2,78.68,606,12.98
1215,20210825,14,2,345.16,1554,22.21
1216,20210825,15,2,171.12,955,17.92
1217,20210825,17,1,67.59,1198,5.64
1218,20210826,8,3,488.17,1020,47.86
1219,20210826,9,3,245.47000000000003,670,36.64
1220,20210826,11,1,8.07,1361,0.59
1221,20210826,12,1,101.1,1741,5.81
1222,20210826,13,4,256.13,909,28.18
1223,20210826,14,2,136.75,1238,11.05
1224,20210826,15,1,430.99,1493,28.87
1225,20210826,16,1,117.16,1515,7.73
1226,20210827,8,2,222.34,1632,13.62
1227,20210827,9,3,196.44,785,25.02
1228,20210827,10,2,183.88,1397,13.16
1229,20210827,11,4,290.39,926,31.36
1230,20210827,12,1,44.9,612,7.34
1231,20210827,13,3,298.99,1201,24.9
1232,20210827,15,1,49.84,1321,3.77
1233,20210827,16,1,91.11,1150,7.92
1234,20210827,17,2,226.06,1632,13.85
1235,20210830,8,4,286.06,1486,19.25
1236,20210830,9,3,140.91,1577,8.94
1237,20210830,10,1,142.73000000000002,1373,10.4
1238,20210830,11,1,25.73,1764,1.46
1239,20210830,12,3,614.59,1200,51.22
1240,20210830,13,1,168.03,1713,9.81
1241,20210830,14,2,406.53,1514,26.85
1242,20210830,15,3,478.5,1254,38.16
1243,20210830,16,2,100.47,1388,7.24
1244,20210831,8,1,41.94,1350,3.11
1245,20210831,9,1,224.72,856,26.25
1246,20210831,11,1,78.32,1196,6.55
1247,20210831,12,1,246.02,1260,19.53
1248,20210831,13,1,97.3,1204,8.08
1249,20210831,14,1,34.85,1030,3.38
1250,20210831,15,3,245.22,802,30.58
1251,20210831,16,1,86.44,745,11.6
1252,20210831,17,3,204.21,1443,14.15
1253,20210901,8,3,238.01,1217,19.56
1254,20210901,10,4,949.08,1525,62.23
1255,20210901,12,2,258.69,1625,15.92
1256,20210901,13,1,236.15,1483,15.92
1257,20210901,14,3,250.82,1435,17.48
1258,20210901,15,2,222.92,1343,16.6
1259,20210901,16,2,112.19,1446,7.76
1260,20210902,8,3,342.28,1023,33.46
1261,20210902,9,2,93.16,668,13.95
1262,20210902,10,4,232.73,1244,18.71
1263,20210902,11,1,30.99,735,4.22
1264,20210902,12,1,87.8,1204,7.29
1265,20210902,13,2,75.63,651,11.62
1266,20210902,14,3,300.55,847,35.48
1267,20210902,15,4,437.63,1638,26.72
1268,20210902,17,1,105.33,930,11.33
1269,20210903,8,4,769.0699999999999,648,118.68
